V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,location,population,habitat,sex,cluster_inv1,cluster_inv3,batch,weight
PP1834,0.00195889808124003,-0.0107258979627475,0.0838328096912914,0.0531085938896736,-0.0503340596043495,0.0399922175601844,0.0515305010229143,0.0216498177679553,-0.057392636998091,0.000494800020927287,-0.0121839929476335,0.00485630271363654,-0.0535071105344393,-0.0123260185998913,0.0138033655772914,-0.037784232182194,0.0482630860081737,-0.0131324047142729,-0.0132538712594376,-0.0402489150254274,0.0117513717938161,0.0393228344432012,0.0307609196974996,0.0329006490749847,0.00135486299362766,0.0394764326082453,0.0511546543429954,-0.0183393983016448,0.00394591375119942,-0.00222958851505508,-0.0276350221499725,-0.0184349088761308,vejer,cadiz,,female,NA,,4,
PP1835,-0.130365751550913,0.226410073795987,0.0620079696632909,-0.0905840206672845,-0.0220772782696643,0.00319993666847768,0.111843065483998,0.146321735292528,-0.00403150904963269,0.0473615601541013,-0.053630777685462,-0.289923065258292,0.0514533044087663,0.0225010313730852,0.00387686865154862,0.0630483613143858,-0.0199035787687946,0.0385548075306079,0.0380568903624919,0.00950473385888934,0.0424393270711849,0.0792882949003678,-0.0857572021188695,-0.0214363724528651,-0.0481554333299502,0.0421683133126089,0.148446619635626,0.298839060434714,0.0819236252477714,0.0557524321381086,-0.0397736108476919,0.114518652591442,benalup,cadiz,natural,female,NA,,4,
PP1845,-0.126468316475805,0.194463084299275,0.0272239870855368,-0.0639459493377247,0.0230268701863936,-0.0268625209202485,-0.110880130619736,0.154079816828635,0.0251960891637089,0.089445002297866,-0.0122227798160826,0.135611975796306,0.00862508646779238,-0.0261790337100875,0.0008268627732625,0.0034541668543607,-0.0606172285414349,-0.0258312189750029,-0.036727459577313,0.0361438628818559,0.000736180168850541,-0.0241526556278906,0.00155261437570203,0.0557904540347532,0.0353862905578111,-0.0584675591638953,0.0298790040505514,-0.0669345729079035,0.127907793002516,-0.0534904224789768,-0.129263923045385,0.242264044513294,medina,cadiz,,female,NA,,4,
PP1869,-0.0384069216887513,-0.0225505415843475,-0.12440116769186,-0.115874012478356,-0.0332094786171621,-0.401656506037741,-0.0872631615002957,-0.0865670703315853,-0.36885061290228,-0.137089372525951,-0.0757886315174026,-0.0167149915460241,0.109626355248853,0.397032218769419,0.16035191411743,-0.367844169449762,-0.028295333123792,-0.141822342722069,0.109005444123022,0.10301452721758,-0.0684168351969577,0.0383813657511875,0.0816855940658129,0.0489095492019033,-0.109585644935126,-0.0514068571028861,-0.0200516147520109,-0.0454172754114568,0.155674330710225,0.057323851909528,-0.0225213562109293,-0.131101149841032,campillos,malaga,natural,female,NA,,4,
PP1870,-0.0307114034547655,-0.042820738444969,-0.0843744828982117,-0.0234413724063307,-0.0375931776725183,-0.0306716103614699,-0.0241636659995198,0.00938284876289896,-0.0265389680842457,-0.0133517212802183,-0.0163070215262063,0.00563454388707627,-0.0262262510762744,-0.0647515183040617,0.018938708443573,0.0353289283578243,-0.087971252354156,0.0598041216820892,0.00293304673623054,0.0314608584933202,0.0424232878461379,-0.0699620792123201,0.00221018333718491,-0.15525039799742,-0.0473787971473408,0.0576758471371869,0.0601839769942951,-0.136568567292511,0.148433124446776,-0.01539884935774,0.158648459725547,0.00613505947196123,leandro,sevilla,,female,NA,,4,
PP1876,-0.0238100301042433,0.0113043367321498,0.0245440706594562,-0.00888918706014627,-0.00176335021046065,-0.00196761081612002,0.0309975112487623,-0.00985721709242247,0.00383651265956916,0.0119820260060324,-0.0010868544952446,0.00377047493144358,-0.0216060053548546,-0.0189022526952415,-0.0124193056453319,-0.00743830978756525,-0.00630986573356018,-0.00929220480901296,0.0216286660278539,-0.027881575829724,-0.020139790945007,0.00769366024357317,-0.0124152033526582,-0.024073020877196,-0.00167868980003931,0.0175620767711901,-0.00694958040547884,-0.0097553950286653,0.0163535748155037,0.0259557817341046,-0.00391479212437864,0.0284819991862694,bollullos,sevilla,,female,1,2,NA,1
PP1878,-0.0350042627369382,-0.0428974628133115,-0.0952598715887926,-0.0328616168559415,-0.0146000187725494,-0.0444684294855372,-0.0399333990317509,0.0136500365508932,-0.0959775968097325,-0.0336760468093889,-0.0132626601013284,9.06434098754323e-05,-0.0503760204796435,-0.0613412929953295,-0.0178088191722365,0.165417459555721,0.0200067557991715,0.0853843608198802,-0.119687261411103,-0.0244124361023549,-0.0165506180655584,-0.0109847126222838,-0.0510062896892924,0.165902142151537,0.0692084489309573,-0.121943801475267,-0.0764571445964305,0.0917987211408451,-0.0735539331408352,0.0780163069148939,0.0705865274465612,-0.0825272532177725,pgenil,cordoba,,female,NA,,4,
PP1895,-0.00774174537166512,-0.00783036942675609,0.00741734380990291,0.00711978940785824,0.00733368475851826,0.00120095989926477,0.000236727656876835,0.0032879240844767,-0.00654337848057308,-0.00237862925368326,0.000575705928900675,-0.000719915622542228,-0.00672654265668153,-0.00252018242967231,0.00367447732698892,-0.000728160053118847,-5.96460155256744e-05,0.00196890290884522,0.000718267510152781,0.000734536643838147,0.00198635272005388,-0.000812476638018833,-0.00231343788369654,-0.00110987238701815,-0.000974028151276966,0.00119499209931214,0.00169843225097986,-0.000270358992858886,0.00245260090341173,0.00102380574014056,0.00149662883200317,0.000869462295976261,vejer,cadiz,,female,2,2,NA,1
PP1915,-0.00184069299605068,-0.0374682594867775,0.0363286252919483,0.0479346177318105,0.0620421612023888,0.0108750823808014,-0.0281254121046983,0.000483827876656536,0.0385606195942404,-0.00501732503315597,0.0599942612612104,-0.0168630139687683,0.0059898007859063,-0.00376522372762974,-0.0479887200461205,0.0687558480392558,-0.0310243092263915,-0.0631902589634276,0.0338703383847283,0.00582537326857499,-0.0699927760732453,0.0259664159479522,0.0260084944369042,0.00983893903420104,-0.0737235096219478,0.00395384580455283,-0.0171672019191475,-0.0386764751605436,0.0494304230090979,0.0889637250572746,0.0123087292515177,0.0105016347127579,bollullos,sevilla,,female,NA,,4,
PP1917,-0.0120649704428537,-0.04925613116907,-0.0435575866148091,-0.0257707830360038,-0.0401790177644912,0.0166111823117362,0.0825714806387203,0.00710066694819803,-0.182306620733945,-0.0437882247903627,-0.0788965601497409,0.01566715196862,-0.0162989028771488,-0.00695533580126318,0.0419125199061314,-0.0338282245569411,0.00841388819126446,-0.00157375114657385,0.0291469406319306,-0.0617451793740348,-0.0129436567475727,0.0145423902503612,0.0173630139035245,0.0263345286736858,0.0412208100042224,0.0822678842503385,-0.0364673684567396,0.00834145777225231,-0.0926790019950893,0.0863235110654712,0.0321959779816306,0.0500081526773059,campillos,malaga,natural,female,NA,,4,
PP1920,-0.0570880903133985,-0.00566018726186927,-0.108234763731275,-0.0483296631454688,-0.023069283715588,-0.00275601089574246,-0.0700534869964242,-0.0208182053936534,0.0754960145946791,0.00594461395949429,0.0163998402897235,-0.0410065639788784,0.13920944519179,-0.0391825966362862,-0.10638393191101,-0.147865967208954,-0.131928902540136,0.165503419622147,-0.216895832780749,-0.180168102971936,-0.230208434337658,0.186691740073412,0.227268688360743,-0.163845318326982,0.177805530480657,0.0967140746475253,0.229724603391121,-0.0961543297478483,-0.0778954303498241,-0.0225787050039401,-0.400579889523293,0.021690001523846,hampa,sevilla,urbano,female,NA,,4,
PP1932,-0.0155521327410526,-0.0182708055978888,0.00145769396613544,0.0129116875732371,0.00996796308529588,0.00441071235687785,0.000732532948548372,1.60046226376835e-05,-0.00199071149616941,-0.00141244345771884,-0.00397924676010592,0.000830076424354314,0.00297958259712398,-0.00222646046286918,-0.00244560690238604,0.00132982100363565,-0.00681340681649671,-0.0018738109220872,-0.00209722144760793,-0.00536648410993346,0.0022368991756976,0.000962639924823738,0.00147883073604724,-0.00514446360672647,-0.000207413043451112,0.00291660487774783,0.0027369010145956,-0.00208334611246688,-0.00235323435330177,0.000106883457691705,0.00277532441789703,0.00348682304047103,leandro,sevilla,,female,2,2,NA,1
PP1947,-0.0231886382616794,0.00370241610040044,0.0341069863698952,0.0223942093546769,0.0335295332843667,-0.0493311667386401,0.070443193916585,-0.00313175979198888,-0.0793510422628711,-0.0284864041461236,-0.0139038717351124,0.0120905904223147,-0.0409072797544675,-0.0627569085056551,-0.00886451320316978,0.0278495160647545,0.0227759312360022,0.0477958641542179,-0.0812956548886983,-0.0700426218131359,-0.0334736685455427,-0.00273363524436407,-0.00786061086420784,0.0323127780958549,0.0211499176834417,-0.0748761542234225,-0.0129531770739908,0.02962261054721,0.0297582874015952,0.0358143853156174,0.0475461438585017,0.0169685086895201,pgenil,cordoba,,female,NA,,4,
PP1950,-0.0129425743611365,-0.0152605875653628,-0.0137772405304808,-0.00663600817054285,-0.00408618694192542,0.00592813031392168,-0.000698894072327692,0.00391301805543102,-0.00794738427173798,-0.00422323232946026,-0.00380418988257196,3.21928761750763e-05,-0.00362917149280163,-0.00228757585228567,0.00162756703474419,-0.000417555368264095,1.42175762748491e-05,0.00304202090679859,-0.00265130752213053,-0.00233304906717374,-0.00116365639171411,-0.000483825795610795,-0.00101441132656302,0.00222555087549804,0.000716484957674502,0.00223811624092151,0.000225036535838432,0.000269299227563679,0.00110660456332801,-0.00134538556062625,0.00277305385901109,0.000206949331061254,vejer,cadiz,,female,2,1,NA,1
PP1968,-0.0136459948256873,-0.034231689386212,0.00347916579590756,0.0217682740997261,0.0286868961502265,0.0159761602588614,0.00779811826176382,0.00711788914207941,-0.0399222916639497,-0.0162853049301991,-0.012881808619947,0.0047973496995407,-0.00830636418895433,0.00137476632245037,-0.00191698658507133,-0.00653372981015104,-0.000283983349970118,-0.00775961570514263,-0.00202362060084588,-0.0216597289819176,0.0213970113440849,0.00395850354358643,0.00494591002608676,0.000432327420218476,0.0107270015654632,0.00815708529409235,0.0107471686017662,-0.00425656765106916,-0.0117087435701657,0.00841331246799167,0.0168332601830419,0.00777445645833298,fpiedra,malaga,,female,2,2,NA,1
PP1972,-0.0270783671160559,0.00780186778931186,0.0293055139529318,0.0180697770699189,0.019159597977433,-0.0550925928022147,0.074675443879434,-0.0139676844516895,-0.0716490586047342,-0.0356324697914087,-0.00316596616746013,0.00436084102884609,-0.0403078042996318,-0.0894998906770646,-0.0267585651233796,0.0379489788030405,0.0565662922657843,0.0650622229942774,-0.0790173304311522,-0.0425592675926783,-0.0946663782831512,0.017943189488653,-0.00667852737742091,0.0572732021062499,-0.00390475333047352,-0.0888859860854609,-0.0209959860113017,0.0333113043221716,0.0722285302304048,-0.00254860626203888,0.0824195635295622,0.0901407620994346,pgenil,cordoba,,female,NA,,4,
PP1974,0.117538009768344,0.00645661742580063,0.0237919105777622,-0.0113618535023817,0.00739229141706073,-0.0110987339178248,-0.0140032176047783,-0.00186538958975254,-1.7662887464456e-05,-0.000989579978673928,0.00438738145624231,-0.0117727143058464,-0.0245214850951282,-0.00305452704260928,0.0328945746152795,-0.00135773487936751,-0.00465616549382515,0.00236331757822772,0.00149384724833966,-0.00423668070783024,0.00839596588011532,0.0156839370968896,0.00282600258851144,-0.0154063685984743,-0.0122034554561849,0.00295962935579064,-0.000836043067608612,-0.00788013692767252,0.00749016656558515,0.00905964060079175,0.0024603561265137,0.0119983014439818,almensilla,sevilla,,female,NA,,4,
PP1983,-0.0204617683247584,-0.0460722230963233,-0.0449727740349358,-0.0131462070172438,-0.0192984451288368,0.0476816784004833,0.0472147053672244,0.0133769296815075,-0.0719022461434916,-0.0228211530198695,-0.0219189198315538,0.00654289944485896,-0.0294320720625495,-0.0100657643604813,-0.00704656323497613,0.00586811836181878,0.00384065958631614,-0.0174989179600525,0.00436287448707345,-0.0272863599363522,0.0297913616925748,0.012777649044221,-0.00814990188467286,-0.00351025655570792,0.00192039758446362,0.00806323541611983,-0.0132215655853849,0.00555718280368855,-0.0487229463067975,0.00650388285639963,0.00760819708816034,0.00839117484405387,fpiedra,malaga,,female,1,1,NA,1
PP1984,-0.0188819150617663,-0.0710471741037972,-0.118863127134117,-0.0300047829732993,-0.036683458414367,0.0541073986748123,-0.0144503241692859,0.0260410867837866,0.00560812933520126,-0.00262010386978596,-0.0204691137808203,-0.00143426300206605,0.0037633768654144,-0.00191009244086156,0.0300683502849989,0.0105179840369735,-0.00658988654249921,-0.0221001562730976,0.010253041742919,-0.0166127454632814,0.0985284172845519,-0.00420536492918346,-0.0422810229841564,-0.0491392812412081,0.0115441978012203,0.075768637535605,-0.00648230735387557,0.000727890402598376,-0.0504441573187671,0.0203166439473802,0.00661244858234454,-0.0398215897874972,rinconada,sevilla,urbano,female,2,3,NA,1
PP1988,-0.0128125434617656,0.00447109864158748,0.0120807232804565,0.00207780644725248,-0.000506828901335808,-0.0065562127733192,0.00728295320492999,0.000941338534121056,-0.00767085138494386,-0.0017860642506908,-4.87519558641778e-05,0.00181348113766747,-0.00528416950023255,-0.0038038670736557,-0.000492522726087587,-0.00181104042995591,0.00058625486286146,0.00127893787242986,0.00230949232214512,-0.00126278022400822,-0.000672918958252562,-0.000905989939593635,-0.00132636653580268,-0.000565259045126428,-0.000568982129507134,8.05853856478785e-05,-0.00207481393717875,0.00192784379082444,0.00282177783307505,0.000842490471213662,0.00368312315046412,-0.00039897963370993,vejer,cadiz,,female,1,2,2,1
PP1997,-0.137070829449246,0.244302400529762,0.0761988727007521,-0.100795757609113,-0.0342406638036243,-0.000697705658325238,0.200833160419327,0.201626000835578,0.0209403987894968,0.103285173455126,-0.060517256732794,-0.551758613563558,0.100154453996344,0.0442694662276016,0.0103553125818975,0.0447817630404798,0.0350591626008158,-0.0163130810587057,-0.0653930450275665,-0.0314952542504875,0.00679321391072878,-0.0532395497932621,0.125653561860186,0.0312310053795818,0.124267692087873,-0.15223934553369,-0.35292070088368,-0.474700639805368,-0.0574616403925911,-0.0861050013467859,0.00071374919936781,-0.0999403305831911,benalup,cadiz,natural,female,NA,,4,
PP2008,-0.0219465939040255,-0.0197358657269687,0.0185387870226904,0.0631545924537201,0.137427570232395,-0.132606234702212,-0.105010051220666,-0.0456996097903537,0.0786919107207214,-0.0128707088350391,0.0450728262843279,-0.0732439091292969,0.106926096166124,0.230207183926434,-0.0752119827200276,0.0235865760254969,0.016251288301173,-0.302408352365923,-0.080568527363757,-0.0978342051286334,0.195089266277009,0.118794343433401,0.0340725478341312,-0.189019671432867,0.0170667846133383,-0.174354739353163,-0.0516097034880876,0.0957745442029268,-0.0326719958865607,-0.0327303830007803,0.0671233732216877,0.133850129926967,rinconada,sevilla,urbano,female,NA,,4,
PP2009,-0.0188054624337844,-0.00435738663521651,0.00732118497960258,0.0126646672508824,-0.00100378629191325,0.0114548023745246,0.0163754130702771,-7.22199637901046e-05,-0.00411066334243868,0.0013352666329293,0.000231447424501811,0.00319189071464062,-0.00251134152470112,-0.00498889703900206,0.000253899263209653,-0.000878014233037637,0.000519331080282001,-0.00123795065832714,0.000116048506166202,-0.00132674665881768,0.00331414849865182,0.00103619883111504,0.00083279171749457,-0.00279829530571636,-0.00151999398896565,-0.000307091813695903,0.00134184669664351,-0.00175585532085015,0.00163492333246591,0.000124398553004416,0.00379181380398669,0.00218933636511448,leandro,sevilla,,female,1,2,NA,1
PP2017,-0.0146750593318979,-0.0173787822145499,0.186503347447406,0.436085638976421,-0.622041579061874,-0.115177294856849,-0.185944692764248,0.0105549216301764,-0.00408071630550191,0.133129241553467,-0.00663459655449682,-0.0417556733793011,0.0457110306395065,0.00934749200425381,0.037409628501415,-0.0381639488023022,0.0108423138628276,0.0147955006938738,-0.0506300353486396,-0.00845690622656885,0.0323520628482995,0.00654868926854838,0.00108908276294571,0.0360185953974382,0.00204550145704739,-0.00692416928105508,0.0393854330587752,-0.00955758508530202,-0.024863245911271,0.0368675028851994,0.00906450256786085,-0.0389229834964267,alamillo,sevilla,urbano,female,NA,,4,
PP2029,-0.0143517905189071,-0.0335828662123977,0.0229951201425312,0.053588429071089,0.069999745466142,-0.0242471035428498,0.0180643563164711,-0.00608206098053615,-0.117554868527375,-0.0403687803623768,-0.0273285999011772,0.00784094483324752,0.00899001677380385,0.0148878732142788,0.0285674880814375,-0.0507858984159985,-0.00621367571535464,0.0254086322768336,0.00424841156643442,-0.0236176094365122,-0.055628862229859,-0.0288603010194338,0.0369393374415159,0.0556095798763249,0.0625393547621492,0.039528204723115,0.00531698927771704,0.00699501494503223,-0.0380673408409438,0.0350378076762476,0.0679316111159633,-0.00559425389160265,campillos,malaga,natural,female,NA,,4,
PP2032,-0.0234748558009509,-0.0308839106071222,-0.0156805283666159,0.0849432948912799,0.0424730340756679,0.028049355938633,-0.0173665853981246,0.00845707211677602,0.0165710883584049,0.000876797491301424,0.0614099957309324,-0.0166335952581285,0.0248359432582651,0.0231914367705596,-0.034579398576527,-0.0229034383093127,-0.0376888045187803,0.0351324757168703,-0.0537632585863542,-0.0511205141046737,-0.0847426520244962,0.0831376228824469,0.0953575616347963,-0.0455700238933797,0.0481807383961524,0.015338990812244,0.113144155373852,-0.0406853108549271,-0.00200302433431332,0.0212952747726776,-0.116949562224161,-0.0180212423645988,hampa,sevilla,urbano,female,NA,,4,
PP2038,-0.0160894104503905,0.00455566038483964,0.00943493566561812,0.0054149130378179,0.00644374848652518,-0.0100037590784665,0.00963689431640913,-0.00249290262330109,-0.0129609771626702,-0.00372293576476057,-0.00160386216922071,0.00411007331869174,-0.00275481443869446,-0.00427433898451695,-0.00123699978055259,0.000784747768050577,0.00155446760892602,0.00329270159123074,4.38106314864854e-05,-0.00145819378263933,-0.000664758130910785,-0.00176493553821104,-0.00154124369212332,0.0018614419713827,0.00187204487004658,0.0016994636333283,0.00168035431600747,0.00110500450369715,-0.00191693058134335,0.000318922538923143,0.00291814667480283,0.00337288406438264,campillos,malaga,natural,female,1,2,NA,1
PP2047,-0.0112053892690998,-0.016538248426712,0.00241817548077697,0.0217646350034608,0.00910889694552891,0.00552352891920373,0.000131182058495953,0.000365451540166052,0.000189927665089256,0.000572480486578663,-0.00199631536996403,0.00128039035746703,-0.000833321275217701,-0.00212216683452189,-0.000908629189470526,0.00544226021697601,-0.00187677194429473,0.00126393507054768,-0.000511704833779001,-0.000415113183341788,0.00337490396758564,0.00152141233280384,0.00304548813782002,-0.00136512893368313,-0.00171693487116712,-0.00162781564886196,0.000628627401303951,0.000158073777524047,-0.000745619746547856,-0.00407183954352883,0.000216706271347962,0.00447917065426637,leandro,sevilla,,female,2,2,1,1
PP2051,-0.0127767577029306,-0.0160693387957206,-0.00154650285194764,0.0107411118436673,0.00924585533087399,0.00636461470776692,-0.000926048457479329,0.00140260080986935,-0.00344616182371369,-0.00117072430451778,-0.00126695117675491,0.000474234649219639,-0.00134793922267249,0.000776944447781478,0.00375176311616322,0.00218571487664283,-0.00201232201017326,0.000785172141726922,0.000422676966011838,-0.00499001973110601,0.00305267673960281,0.000880029910550446,0.00396636860281684,0.000601035506818392,0.00154447827912295,0.00319882830715423,0.000664063960136597,0.00103873079660269,-0.000299599370463953,-0.000286354387843567,0.00083146789647336,-0.00298737779013388,leandro,sevilla,,female,2,2,1,1
PP2066,-0.0180624122473721,-0.037439848246701,-0.0636225891767754,-0.0279394377490317,-0.0672732800483731,-0.0377666608583386,-0.0296055026213878,0.0066466513303079,-0.0118536786111533,0.010302542058199,0.00040132319492713,0.00746748047025877,-0.0215346000689408,-0.05344203495158,0.0314543137253133,0.0334905728258744,-0.0529080061594281,0.0776139898804965,0.0258429877019595,0.0297441109872598,0.0282409959395387,-0.0757971368638663,-0.024145520628768,-0.178198340685474,-0.0916102652547326,0.0613776150404432,0.0644911853353995,-0.123340921407061,0.149327577454601,-0.0582827192935029,0.141624814251206,-0.027304223396187,leandro,sevilla,,female,NA,,4,
PP2070,0.0628628129074284,-0.0204026565775951,0.015530022627553,-0.0395502398079005,-0.0432990258250202,0.014476323170056,0.0177976592127234,0.00587044222587324,-0.00150477151072259,0.00402187115171523,-0.00504902998151136,0.00181081920502717,-0.0321555564322013,-0.00547947608381447,-0.00152822993006806,0.0159425751181536,0.00616440348236684,-0.0208740643443861,0.0220061608876631,-0.0140072223116218,-0.0119290262266013,0.00911734796254591,-0.00740046039829777,-0.0159336580371113,-0.00709381747634462,0.00845421083495023,-0.0218725739315713,-0.0123773372606503,0.0141796198248303,0.0240763753931942,-0.0113797136921876,0.0240718938117313,bollullos,sevilla,,female,1,1,NA,1
PP2080,-0.0152886837193725,-0.0435289596835831,0.0238189734448838,0.0651869542748635,0.0740399461521652,0.0499092132293069,0.00746215931028101,0.0365995545166384,-0.0790866289051236,-0.0240734139713619,0.00778976383771063,0.020078797763522,0.0016666522603868,0.0217099558915012,-0.040810411793876,0.00716903215573016,0.0586131632337671,0.0145749625939069,0.0279854701501054,0.0474459378049892,0.0545499348452562,0.0326189382846966,0.0415852143430078,0.0406436288293285,-0.000782508127427357,0.050667178419203,0.0625720804301354,-0.0134559275352404,-0.0679878887206748,-0.0134791333437339,-0.0574636739400154,-0.0240796560159092,fpiedra,malaga,,female,NA,,4,
PP2084,0.0465823830663411,-0.0201603256649004,0.0151735480468191,-0.0288333447188871,-0.0277242689436739,0.0132080484014352,0.0116495638619067,0.00563983279689403,-0.00281923650698481,0.00199671319395444,-0.00275202597697392,-0.000790095768725743,-0.024307878244565,-0.00420092020418633,-0.00393538598920587,0.0111646745520724,0.000697033860787368,-0.0167251061923414,0.0195614802044474,-0.00866691872017205,-0.0113327184693769,0.00769754295640152,-0.00384097800255133,-0.0141984740229926,-0.00759400040282478,0.00862355643287823,-0.0145952709456056,-0.0119693715322911,0.0102060658898612,0.021225900033847,-0.0049496327344728,0.0183680920184792,bollullos,sevilla,,female,1,1,NA,1
PP2094,-0.00733128847805345,-0.014057213894464,-0.00949954247380695,-0.00730463995346942,-0.00559790181266557,0.00987297315930689,-0.000919441119995277,0.00436863329839888,-0.0106897881493328,-0.00275407062301368,-0.00205742334032763,-0.00190086113511771,-0.00425304668655806,0.000523357976983389,0.00287370750943325,0.00246005482677565,0.00110061359637861,-0.00147442482551946,0.002571355061178,-0.000645070350482217,7.85622098541623e-05,0.00172520603150958,-0.000525912621894984,-0.0024566869338234,-0.00133336032948099,0.00196676435546383,0.00361129308820074,-0.000634785779785103,0.00228643884831296,-0.00244208799236655,0.00139159309368806,-0.00180424896561474,vejer,cadiz,,female,2,1,2,1
PP2106,-0.0132057038478662,-0.00204639240421813,0.103522494390142,0.216716636991271,-0.306504507129717,-0.051721607925824,-0.0872419157863505,0.00376400883330349,-0.00137829136013073,0.042483589630574,-0.00334734904481486,-0.0181729245301319,0.0202193513908662,0.00855325951129335,0.016497491512204,-0.0142394581096994,0.00175625566399206,0.00332835532620366,-0.0176176691667735,-0.00450208000488405,0.0105861958477304,0.00108447428296843,0.0011908481660427,0.0145890306932291,0.00351754293831897,-0.000505521547327903,0.012159106791245,-0.002489543505658,-0.0119694971875723,0.0127383087328097,0.00554020800932828,-0.0111814842499092,alamillo,sevilla,urbano,female,NA,,4,
PP2114,-0.00872508748761503,0.00131644667017244,0.0123973668970017,0.000509116639446984,0.00248825622448148,-0.00779345661627933,0.0102792535544276,0.000362359384819748,-0.00973693788210575,-0.000417133144589102,0.00124868656686535,-0.000299176592746785,-0.00883312380724056,-0.00204643392745873,0.00445642111388922,-0.000683699905248313,0.0021077776336362,0.0017775342164174,-0.000538196894194035,-0.00451075516737555,-0.00221240434618118,0.000695342593105601,-0.00242496639490618,0.00146717823445152,-0.000360822686085151,-0.00089158602847651,0.00180198870879548,0.00237484310766314,0.00185446549366527,0.00115386832770194,0.00038004812046482,0.000972038615663453,vejer,cadiz,,female,1,2,2,1
PP2128,-0.0210615609550047,-0.0482535551516323,0.0245499971726799,0.116595906184188,0.0956130708284878,0.0925138138553907,-0.0635888438998861,0.0401211913928506,0.0271091289011757,-0.0117057080428649,0.0781260861659101,-0.0241328541751308,0.085044595362217,0.12662041102948,-0.0769035817917296,0.0645080074694807,-0.113854748366421,-0.236636230504508,-0.0856749336475082,-0.0816280651382596,0.234956833477149,0.153578045148383,0.157398477646911,-0.225785861389116,0.00809118320049548,-0.125970857460382,-0.121741359528038,0.183292004193812,-0.0853737121313348,0.17413524025291,0.0677820478420374,-0.133453228617539,rinconada,sevilla,urbano,female,NA,,4,
PP2132,-0.00699288296402548,-0.00426680184624549,0.0256608950516545,-0.000330017214907225,0.0235035868538668,-0.0228622199729079,-0.00874669059576431,-0.00168700566009251,-0.0224357646153317,-0.00769863603035513,0.00340522925803009,-0.000915307653466704,0.00152630532423921,-0.00942889000130689,0.0026697704734811,0.00806749703719091,-0.00542581725013862,0.00745231405224672,-0.00336551854239945,-0.00175341679969104,-0.00587879889194104,-0.00269379770836229,0.00409240979525761,0.0041987896526402,0.0112178586783036,0.00634684592456423,0.00345288204101973,-0.00401751374952054,0.00313804849881373,0.00191814940836282,-0.00231410552669299,-0.00129843591598765,benalup,cadiz,natural,female,2,2,2,1
PP2139,-0.00939305149089838,0.00311232778169408,0.0118661355824527,0.0180007073954675,-0.0117087056588575,0.0102889006101954,0.0105147424888964,-0.000553234445598764,-0.00632366290561213,-0.00485367991217913,0.00123832073975446,0.000348668406555454,-0.00248999300547399,-0.00203099136930513,-0.000636963349701022,-0.0059082392541379,0.0018801184072963,-0.00546095922911806,0.00162788089461874,-0.00139563515511173,0.00116214231904063,0.00658472830105183,0.00232317235764821,0.00199662073929494,0.00317545230245001,6.67623870146365e-05,-0.00402094549731184,-0.00110126531457146,0.000114433396479556,-0.00031230189808548,0.000257683854293425,0.0112327855205322,alamillo,sevilla,urbano,male,3,2,NA,10
PP2144,0.00937626358811578,0.0027920374712604,0.0878679328719442,0.0754207485716843,-0.0592550085521924,0.0484673384184867,0.0621268349897634,0.0225759383225075,0.0233771827299408,-0.054279572130514,0.0232871371757639,0.0137246014407472,-0.0818558843076357,-0.00502408202934446,-0.0376626683485486,0.011758619471242,-0.0258893091788992,-0.041680003354871,0.0816170985950432,0.00873505461581091,-0.0366272895703575,-0.00561050347000687,-0.0119248725056751,-0.0363165401689353,0.0546934493250951,0.00752977457928994,-0.064991854851675,-0.0147139777713383,0.0335215510135401,-0.0133913507423843,-0.0309338783307075,0.124592970263304,alamillo,sevilla,urbano,female,NA,,4,
PP2145,-0.0220919371020793,-0.00975822962847048,0.143237526543748,0.280990301512592,-0.395172592789795,0.0118964899284964,-0.0632081632908802,0.0255617470894781,-0.0182969146903758,0.0246978486818838,-0.0247750886425917,-0.00851187866981055,0.00400683181021059,0.0277036870976395,0.0145894617123315,-0.0184347718439381,0.0152868750891747,-0.017238703542484,-0.00343444565850546,-0.0203915881757028,0.0217870769327173,0.0166287664888243,0.0224484560061926,0.0257324758290848,0.00596315461997295,0.00640509396773206,-0.0103412786600502,0.0128730751032408,-0.0249389368309712,0.0219456189574759,-0.0057672748070332,0.0141035423003381,alamillo,sevilla,urbano,female,NA,,4,
PP2147,-0.0150584888159103,-0.0871594730999358,-0.17494193460812,-0.08259873254147,-0.0834861101247372,0.0639599610383745,-0.0433368435340015,0.0414509572225261,0.00145769218944486,-0.00665295463152709,-0.0553636692425878,-0.00481552547736966,-0.0333738561860936,0.0271314556127547,0.0410597104028906,0.0103630714394793,-0.0365688941104562,-0.0463053740011488,-0.0137911955385583,-0.0391537166868632,0.121132225065827,0.0216663619152956,-0.0398795271044519,-0.0471838402893317,0.0127237769822932,0.0877325469084296,-0.0264004251756008,0.0097686316013734,-0.0453090268861711,0.0320350955358056,0.0169651772058888,-0.00856274463448482,rinconada,sevilla,urbano,female,2,3,NA,1
